loss,params,iteration,estimators,train_time 
0.10566150208314506,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6797836503693095, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9013261642609656, 'lambda_l2': 0.6104202905584977, 'learning_rate': 0.018774118891270803, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 490, 'min_gain_to_split': 0.7645912923963492, 'min_sum_hessian_in_leaf': 0.0019111753215370758, 'num_leaves': 41, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.8219950205044524}",437,2339,494.1095990850008
0.10569814079404294,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9988864673238058, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8465510038560387, 'lambda_l2': 0.36157227833922667, 'learning_rate': 0.026865037173096976, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 435, 'min_gain_to_split': 0.791662894798138, 'min_sum_hessian_in_leaf': 0.0009432163304779267, 'num_leaves': 10, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7727950081979016}",438,2869,360.6508634799975
0.10493679015257829,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.66160255105138, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7303835735330261, 'lambda_l2': 0.31688506570739583, 'learning_rate': 0.011943952770831823, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 415, 'min_gain_to_split': 0.965238577045173, 'min_sum_hessian_in_leaf': 0.0007238648530459967, 'num_leaves': 21, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7392957426226001}",439,4631,633.1890623100044
0.1049754458870451,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6083416093090689, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7908070824863407, 'lambda_l2': 0.5578097561831333, 'learning_rate': 0.014966581149467197, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 465, 'min_gain_to_split': 0.8728080307031985, 'min_sum_hessian_in_leaf': 0.001242443688023974, 'num_leaves': 36, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.7517754919302864}",440,2991,528.2987569929974
0.10415780405842612,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6349338650934881, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9264512882518423, 'lambda_l2': 0.4860337445671765, 'learning_rate': 0.01661420429366068, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 475, 'min_gain_to_split': 0.8433384722947206, 'min_sum_hessian_in_leaf': 0.0039665223300922, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7619075399707721}",441,8854,525.191910952999
0.10504346898193095,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7036623861324518, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9305876035798817, 'lambda_l2': 0.40369163387972007, 'learning_rate': 0.016614021052505368, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 380, 'min_gain_to_split': 0.6514047714491636, 'min_sum_hessian_in_leaf': 0.007405248146278852, 'num_leaves': 16, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7706268266668496}",442,3587,444.45993364800233
0.10497626190259735,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6739938818788963, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9513959622855486, 'lambda_l2': 0.237539916370476, 'learning_rate': 0.017885545930189786, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 400, 'min_gain_to_split': 0.7359056170067967, 'min_sum_hessian_in_leaf': 0.011622999548075783, 'num_leaves': 11, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7601216804659454}",443,4339,411.41407733698725
0.10702967075077985,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6885591733215943, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.915105679160904, 'lambda_l2': 0.43292134339918165, 'learning_rate': 0.020710041737272415, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 450, 'min_gain_to_split': 0.6816099873871633, 'min_sum_hessian_in_leaf': 0.008841770033888427, 'num_leaves': 89, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.784518627068398}",444,1880,602.9540109620139
0.10438658861718719,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7160406397466819, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9746287752687637, 'lambda_l2': 0.34141886370545055, 'learning_rate': 0.019536843785131458, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 475, 'min_gain_to_split': 0.7197120667571983, 'min_sum_hessian_in_leaf': 0.006673586112056224, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.7176922411124471}",445,6908,452.9567911949998
0.10564579555161546,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6642204778056121, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8263050190966358, 'lambda_l2': 0.2598232748950671, 'learning_rate': 0.024006258099801978, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 440, 'min_gain_to_split': 0.8100953020121904, 'min_sum_hessian_in_leaf': 0.004186614419140717, 'num_leaves': 25, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7481365442984704}",446,2055,323.1262413109944
0.10577708216980608,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6353368367544509, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8918769210511804, 'lambda_l2': 0.46704126220178865, 'learning_rate': 0.018365775773321817, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 370, 'min_gain_to_split': 0.7530104985023075, 'min_sum_hessian_in_leaf': 0.01758181603450842, 'num_leaves': 53, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.7372362032244736}",447,2145,494.24411648800015
0.10504188840653794,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6569787500451068, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.935976631678389, 'lambda_l2': 0.4903686211882643, 'learning_rate': 0.015601904406387552, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 425, 'min_gain_to_split': 0.702764273687437, 'min_sum_hessian_in_leaf': 0.005480636167543078, 'num_leaves': 20, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.6674823880148743}",448,3426,463.6627649840084
0.10506692322755273,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6944607039843175, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9587431363031348, 'lambda_l2': 0.19191064559216903, 'learning_rate': 0.02254132927103132, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 460, 'min_gain_to_split': 0.7852847718308401, 'min_sum_hessian_in_leaf': 0.01339483165094342, 'num_leaves': 13, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7964426051103477}",449,3060,334.5526732930157
0.10773852660236427,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6845058798856851, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8670282587710906, 'lambda_l2': 0.3857672663228706, 'learning_rate': 0.02000013410719792, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 390, 'min_gain_to_split': 0.8360124692742562, 'min_sum_hessian_in_leaf': 0.00996038090212823, 'num_leaves': 117, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7627036659347277}",450,2352,755.1659676620038
0.10529142372084,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6490470038619564, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6676805699685516, 'lambda_l2': 0.45654956184008616, 'learning_rate': 0.016877196085023614, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 345, 'min_gain_to_split': 0.7677378717791886, 'min_sum_hessian_in_leaf': 0.003413140454065186, 'num_leaves': 29, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.6883210330887524}",451,2757,456.0328047089861
0.10476099099811309,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.64328941662206, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9161031145732998, 'lambda_l2': 0.5812480972334605, 'learning_rate': 0.02516569930889532, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 480, 'min_gain_to_split': 0.631422375532, 'min_sum_hessian_in_leaf': 0.00809143776380352, 'num_leaves': 8, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7295557291502616}",452,3728,285.52827360099764
0.10538698746373087,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6709033468823796, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8393976441605403, 'lambda_l2': 0.481623388133106, 'learning_rate': 0.02778695603437433, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.8180051584395227, 'min_sum_hessian_in_leaf': 0.004499871837402404, 'num_leaves': 17, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7062228362325492}",453,2049,259.2451794669905
0.10609315599287561,"{'bagging_fraction': 1.0, 'bagging_freq': 1, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6212666905567285, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9825809052161155, 'lambda_l2': 0.5306881318545608, 'learning_rate': 0.030586772158196805, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 410, 'min_gain_to_split': 0.7399236179019782, 'min_sum_hessian_in_leaf': 0.006005656383003783, 'num_leaves': 33, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.6504009540406481}",454,1465,259.52747344301315
0.10466715276815086,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6344062849770886, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6188073567225658, 'lambda_l2': 0.4227326183020596, 'learning_rate': 0.01423113522916703, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 450, 'min_gain_to_split': 0.8562920059674483, 'min_sum_hessian_in_leaf': 0.012026974708820883, 'num_leaves': 22, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.787698732264537}",455,3692,504.4251857000054
0.10613932249182345,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7274432226426115, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7090768503701942, 'lambda_l2': 0.5052188312882893, 'learning_rate': 0.021727928734683745, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 490, 'min_gain_to_split': 0.8012367677447174, 'min_sum_hessian_in_leaf': 0.003671259926539195, 'num_leaves': 43, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.8087614617246449}",456,2224,507.8551986570237
0.10775585672772525,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6792973654706498, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7586312980603753, 'lambda_l2': 0.5578777165283421, 'learning_rate': 0.01883381830249235, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 435, 'min_gain_to_split': 0.8903123015493816, 'min_sum_hessian_in_leaf': 0.006895281722475686, 'num_leaves': 130, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.7754819932155782}",457,3014,865.3252911200107
0.10498780987465262,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6561615488257689, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.883104507305295, 'lambda_l2': 0.6241102425437894, 'learning_rate': 0.026439860098105096, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 470, 'min_gain_to_split': 0.8397839708642852, 'min_sum_hessian_in_leaf': 0.026909286401036507, 'num_leaves': 8, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.7459829363569475}",458,3467,276.5830102880136
0.10567329837913031,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.627346660741888, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8198197201117777, 'lambda_l2': 0.3969968488339638, 'learning_rate': 0.020396319789396128, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 415, 'min_gain_to_split': 0.6614475684759817, 'min_sum_hessian_in_leaf': 0.0024852629462299054, 'num_leaves': 48, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.678268253556522}",459,2054,440.7402615809988
0.10531878809290374,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7051034200941203, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9368755609662519, 'lambda_l2': 0.5954409382994549, 'learning_rate': 0.023561234618008915, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 360, 'min_gain_to_split': 0.8634051255356633, 'min_sum_hessian_in_leaf': 0.005044844826036001, 'num_leaves': 15, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 60000, 'subsample': 0.7245416034427103}",460,2758,330.4453021949739
0.10446432710990694,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6638018238674408, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9037732695363941, 'lambda_l2': 0.5348444213809999, 'learning_rate': 0.028964355256189348, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 460, 'min_gain_to_split': 0.905480678746392, 'min_sum_hessian_in_leaf': 0.002918358541449873, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.766022877615996}",461,5107,312.97064441797556
0.10624429822880455,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6162035990209291, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9628184218616629, 'lambda_l2': 0.36284098523038777, 'learning_rate': 0.03253073203007057, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 180, 'min_gain_to_split': 0.7835236274889218, 'min_sum_hessian_in_leaf': 0.01035927892618928, 'num_leaves': 25, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.6944223412934134}",462,1415,213.80463319600676
0.10505659532023259,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6504532506599935, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9977607750666779, 'lambda_l2': 0.4427648228642729, 'learning_rate': 0.01743529204002687, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.9151442645781924, 'min_sum_hessian_in_leaf': 0.016121489141014113, 'num_leaves': 38, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.7145557639839155}",463,2699,516.7201836770109
0.10517790581244602,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7576696954855152, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8502546201704547, 'lambda_l2': 0.6785476868364066, 'learning_rate': 0.016245950169882454, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 445, 'min_gain_to_split': 0.7164936908422013, 'min_sum_hessian_in_leaf': 0.004396171848349368, 'num_leaves': 11, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.8038862578348542}",464,4524,478.37365841298015
0.10555109439858912,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.637280724266593, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.587665579543885, 'lambda_l2': 0.6381894679001724, 'learning_rate': 0.02436508043642914, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 425, 'min_gain_to_split': 0.8265161223067757, 'min_sum_hessian_in_leaf': 0.006439279637170001, 'num_leaves': 30, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7543621484505172}",465,1990,329.3937757849926
0.10536740378149434,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6425330856606764, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7753642459237885, 'lambda_l2': 0.3287109054282633, 'learning_rate': 0.021471149315002592, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 325, 'min_gain_to_split': 0.7506617113258657, 'min_sum_hessian_in_leaf': 0.0038060385872062466, 'num_leaves': 19, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.8211097607618225}",466,2404,309.3544020069821
0.10519763404894888,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6072952360819895, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.797185009166225, 'lambda_l2': 0.4955023373633466, 'learning_rate': 0.026864684296063944, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 400, 'min_gain_to_split': 0.6036897091642475, 'min_sum_hessian_in_leaf': 0.008838691870747619, 'num_leaves': 13, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.7359431377016469}",467,2522,250.2508557039837
0.10529457733554104,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6722707488975015, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8660956935138872, 'lambda_l2': 0.570729527495194, 'learning_rate': 0.014918635515680605, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 385, 'min_gain_to_split': 0.930276358099371, 'min_sum_hessian_in_leaf': 0.003353652717372365, 'num_leaves': 36, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7904231307894551}",468,2950,566.7709929560078
0.10521360423751736,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6956148369458588, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.7440268663490068, 'lambda_l2': 0.5146315194525127, 'learning_rate': 0.01338114576165355, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 130, 'min_gain_to_split': 0.8882863740088947, 'min_sum_hessian_in_leaf': 0.03735280838937445, 'num_leaves': 9, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.6399643584692022}",469,5592,503.99977138399845
0.10653081482346549,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6286507798202283, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9568804050321768, 'lambda_l2': 0.4814976769732095, 'learning_rate': 0.022851224811359164, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 475, 'min_gain_to_split': 0.8506436466888021, 'min_sum_hessian_in_leaf': 0.0025988493108608816, 'num_leaves': 61, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.6993158508346677}",470,1798,438.287881338998
0.10589829735435363,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7198714855677631, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9302250136347571, 'lambda_l2': 0.5964116340537459, 'learning_rate': 0.0341293300199738, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 455, 'min_gain_to_split': 0.6863934700169454, 'min_sum_hessian_in_leaf': 0.0003680988244214883, 'num_leaves': 22, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.8363983059353184}",471,1658,255.45721334699192
0.10605132485949309,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6202679270699528, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8893666369583201, 'lambda_l2': 0.551025185619112, 'learning_rate': 0.03054098664362818, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 435, 'min_gain_to_split': 0.9492709961879192, 'min_sum_hessian_in_leaf': 0.0021596017117785594, 'num_leaves': 27, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.7785073467972947}",472,1514,239.99399662500946
0.10452931239714447,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8060385924262349, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6899415773038333, 'lambda_l2': 0.6547232579594309, 'learning_rate': 0.017503236905631037, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 490, 'min_gain_to_split': 0.9994047940292615, 'min_sum_hessian_in_leaf': 0.013931409022873778, 'num_leaves': 5, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7577095744037013}",473,7751,662.7536844669958
0.1052990557946416,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6830591975691751, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6505757565315486, 'lambda_l2': 0.46634872929936616, 'learning_rate': 0.02569766111187885, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 480, 'min_gain_to_split': 0.7662296283365477, 'min_sum_hessian_in_leaf': 0.005465342750652241, 'num_leaves': 16, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.769059090671274}",474,2493,301.10276339401025
