,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params
0,0.8658328589196983,0.8660633620662983,0.8473330476538183,0.8609025667840324,0.8562754868412096,0.8490080629691281,0.8630978825372402,0.8518286896931776,0.8545836822706805,0.8663784095887209,0.858130300222724,0.00691517113394662,1,1.2336202621459962,0.04657955325028459,0.0018984556198120117,0.0015762007773065996,1.6647174750581703e-05,saga,"{'C': 1.6647174750581703e-05, 'solver': 'saga'}"
1,0.8646532706694802,0.8647418364758079,0.8471300037746824,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626230439514001,0.8505094356270578,0.8539184438606893,0.8650966936993139,0.8572539303079963,0.006581025288053346,1,3.898031401634216,0.13250727059884146,0.0029301881790161134,0.00048314269943933185,5.975976362880136,sag,"{'C': 5.975976362880136, 'solver': 'sag'}"
2,0.8654851704485684,0.865719927847874,0.8474397907217068,0.8605367010513418,0.8559695673966448,0.8493337066762374,0.8629755932192895,0.8513886803434627,0.8544404954110547,0.8659380132474934,0.8579226697326581,0.006759479630049905,1,1.0579373359680175,0.052735772994723124,0.0029478073120117188,0.0003525753746049356,0.00018239062272172374,sag,"{'C': 0.00018239062272172374, 'solver': 'sag'}"
3,0.8646691274295649,0.864757306485647,0.847135805028372,0.8595466204216506,0.8550092665358935,0.8493433754323868,0.8626133691635876,0.8505245282960453,0.8539207658097643,0.8651055945041014,0.8572624790717248,0.006582618497304186,1,1.6125216007232666,0.10810700818536767,0.0032019853591918946,0.0010941214925114947,0.059149967028267164,saga,"{'C': 0.059149967028267164, 'solver': 'saga'}"
4,0.8656565008075346,0.8659032474644655,0.8474571944827757,0.8606755443896462,0.856153273763482,0.8492726001373737,0.8630193232602023,0.8515914638960138,0.8545113148578425,0.8661779479852448,0.8580417436829635,0.006813797429121374,1,1.0326012134552003,0.029969295517003298,0.0030922889709472656,0.000537078818283782,8.311986976680929e-05,sag,"{'C': 8.311986976680929e-05, 'solver': 'sag'}"
5,0.8658297649177304,0.8660370630495722,0.8473543189173469,0.8608557700042697,0.8562700723377661,0.8490776780134032,0.86308085491069,0.8517907645249524,0.8545906481179055,0.8663304226411705,0.858121632940047,0.0068937748449664615,1,1.3564599275588989,0.06856568423556635,0.002794194221496582,0.0009775924597607245,2.434956117226693e-05,saga,"{'C': 2.434956117226693e-05, 'solver': 'saga'}"
6,0.8646606189241535,0.8647460907285138,0.847134644777634,0.8595334709132874,0.855002691781712,0.8493429886821409,0.86261220818905,0.8505198843978955,0.8539211528012767,0.8651013375974638,0.8572574117109004,0.006580232883065453,1,3.1498040199279784,0.08370992411141366,0.0032888174057006834,0.0006354586633403791,0.12249369388265566,sag,"{'C': 0.12249369388265566, 'solver': 'sag'}"
7,0.8658460084280613,0.8661136395982748,0.8472877978750395,0.8609261585490368,0.8563296318756458,0.8488846896406625,0.8631245849516027,0.851860422997203,0.854593357058493,0.8664298794598837,0.8581395097608833,0.006950017465274183,1,1.0039839506149293,0.07712789517466809,0.0032974720001220704,0.000814201641219439,2.448600574716879e-06,sag,"{'C': 2.448600574716879e-06, 'solver': 'sag'}"
8,0.8658224166630568,0.8660467318057214,0.847365921424726,0.8608364324919711,0.8562584698303868,0.8490943082739801,0.8630793069446401,0.8517752848644523,0.8545906481179055,0.8663195868788205,0.8581188084412253,0.006889642099665544,1,0.932897424697876,0.05288725599010748,0.00290532112121582,0.0013846643468547726,2.6450518655186174e-05,sag,"{'C': 2.6450518655186174e-05, 'solver': 'sag'}"
9,0.8646536574197261,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549949567767925,0.8493426019318949,0.8626191740362751,0.8505098226185703,0.8539192178437143,0.8650955327247762,0.8572534660290217,0.00658087722345081,1,0.6524477005004883,0.0643930758875267,0.0031682729721069338,0.0009668266724064908,8.796512612958292,liblinear,"{'C': 8.796512612958292, 'solver': 'liblinear'}"
10,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.3106034278869629,0.02550373974896715,0.0039556026458740234,0.0025043669267432386,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
11,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6302802801132202,0.06148552919031001,0.004054737091064453,0.0008748046940910773,9.932000611692567,liblinear,"{'C': 9.932000611692567, 'solver': 'liblinear'}"
12,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.3054368257522583,0.02232336761618344,0.002352404594421387,0.0021546652258078937,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
13,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.204068398475647,0.024086497237319697,0.0028599023818969725,0.002400524382394918,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
14,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.6284534215927124,0.034667628988586885,0.0031153678894042967,0.0007788128316357201,10.0,saga,"{'C': 10.0, 'solver': 'saga'}"
15,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.34905734062194826,0.04578724361753831,0.003648185729980469,0.0007640623174363754,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
16,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6282377243041992,0.056790969357988864,0.003955078125,0.0022998018993834837,9.963346753458882,liblinear,"{'C': 9.963346753458882, 'solver': 'liblinear'}"
17,0.8646555911709559,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542784144211,0.006580471746662945,1,1.6623650312423706,0.0882948033173786,0.0020942449569702148,0.0015053962294648872,9.896390259427587,saga,"{'C': 9.896390259427587, 'solver': 'saga'}"
18,0.8658452349275694,0.8661314301095895,0.8472789026193821,0.8609424020593678,0.8563257643731862,0.8488680593800858,0.8631195540619402,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287108207,0.006958492257195065,1,1.167263126373291,0.023593115418377542,0.002959465980529785,0.002253478841658505,1.006599566572524e-06,saga,"{'C': 1.006599566572524e-06, 'solver': 'saga'}"
19,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,3.7089184284210206,0.1435155699534795,0.002798295021057129,0.0016629792334505946,9.949668180177172,sag,"{'C': 9.949668180177172, 'solver': 'sag'}"
20,0.8658402071743718,0.8661194408519645,0.8472773556183981,0.860940468308138,0.8563246041224482,0.8488668991293479,0.8631168451213527,0.8518495872348528,0.8546007098972306,0.8664411022137462,0.8581376144489427,0.0069561364744085375,1,0.31875441074371336,0.029850576662944026,0.0034697532653808595,0.002016656920501123,1.010199776225568e-06,liblinear,"{'C': 1.010199776225568e-06, 'solver': 'liblinear'}"
